#?RADIANCE
dctimestep matrices/tutorial_room_3pm_sensors.vmx BSDF/blinds_20deg_Klems.xml matrices/tutorial_room_3pm_rein1.dmx weather/NY_sky_day01.smx
CAPDATE= 2019:08:14 20:05:13
GMT= 2019:08:14 18:05:13
NROWS=135
NCOLS=24
NCOMP=3
FORMAT=ascii

0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	4.377112e-02 4.572928e-02 5.076704e-02	3.250651e-01 3.369143e-01 3.682478e-01	8.814341e-01 9.077029e-01 9.732503e-01	1.360181e+00 1.393237e+00 1.481814e+00	2.180400e+00 2.228452e+00 2.352454e+00	2.796523e+00 2.837456e+00 2.948091e+00	2.193978e+00 2.226590e+00 2.311655e+00	1.629098e+00 1.653621e+00 1.716971e+00	8.957658e-01 9.093243e-01 9.449618e-01	1.032397e-01 1.072272e-01 1.175293e-01	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	4.582253e-02 4.787970e-02 5.317871e-02	3.259595e-01 3.381337e-01 3.702984e-01	9.106559e-01 9.375185e-01 1.004549e+00	1.326018e+00 1.359766e+00 1.450513e+00	2.254015e+00 2.303879e+00 2.432166e+00	3.787512e+00 3.831880e+00 3.945844e+00	3.055986e+00 3.091853e+00 3.181383e+00	2.005382e+00 2.031469e+00 2.098570e+00	1.122293e+00 1.136929e+00 1.175076e+00	1.094645e-01 1.136889e-01 1.246543e-01	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	4.382802e-02 4.579918e-02 5.088495e-02	3.173970e-01 3.291891e-01 3.602198e-01	9.466963e-01 9.733204e-01 1.039448e+00	1.547156e+00 1.579922e+00 1.667391e+00	2.347443e+00 2.393702e+00 2.512191e+00	3.499148e+00 3.537083e+00 3.634769e+00	2.695493e+00 2.724171e+00 2.796816e+00	1.609745e+00 1.630297e+00 1.683309e+00	9.267146e-01 9.385756e-01 9.695436e-01	1.004303e-01 1.039531e-01 1.131188e-01	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	5.537995e-02 5.787773e-02 6.431785e-02	3.863344e-01 4.008613e-01 4.391813e-01	1.101436e+00 1.133503e+00 1.213703e+00	1.749294e+00 1.789780e+00 1.896720e+00	3.225449e+00 3.285564e+00 3.438650e+00	6.050375e+00 6.103668e+00 6.235334e+00	5.866017e+00 5.909097e+00 6.016988e+00	2.995221e+00 3.026162e+00 3.105370e+00	1.653129e+00 1.670816e+00 1.716517e+00	1.411825e-01 1.462117e-01 1.593808e-01	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	6.575266e-02 6.871797e-02 7.637122e-02	4.798013e-01 4.970566e-01 5.425654e-01	1.376145e+00 1.413824e+00 1.507494e+00	2.148443e+00 2.194579e+00 2.316345e+00	3.511025e+00 3.577943e+00 3.749638e+00	6.896398e+00 6.956657e+00 7.104862e+00	6.895584e+00 6.945323e+00 7.070413e+00	4.009355e+00 4.046655e+00 4.141653e+00	2.101801e+00 2.123184e+00 2.178182e+00	1.686443e-01 1.746561e-01 1.904240e-01	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	7.561119e-02 7.903454e-02 8.785837e-02	5.441505e-01 5.636313e-01 6.149478e-01	1.513217e+00 1.555101e+00 1.659546e+00	2.490655e+00 2.542402e+00 2.677490e+00	4.750942e+00 4.827675e+00 5.022995e+00	8.418280e+00 8.483850e+00 8.650742e+00	8.920123e+00 8.975040e+00 9.119682e+00	5.860947e+00 5.904787e+00 6.015696e+00	2.622244e+00 2.647303e+00 2.711315e+00	2.187468e-01 2.257791e-01 2.442958e-01	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	8.313373e-02 8.690026e-02 9.662906e-02	6.052400e-01 6.266735e-01 6.829273e-01	1.879824e+00 1.926218e+00 2.040368e+00	2.761116e+00 2.816725e+00 2.960574e+00	5.003428e+00 5.084140e+00 5.289536e+00	1.058546e+01 1.065817e+01 1.082912e+01	1.303941e+01 1.309897e+01 1.325498e+01	7.338240e+00 7.384973e+00 7.502530e+00	3.815231e+00 3.843367e+00 3.914234e+00	2.674155e-01 2.749824e-01 2.952825e-01	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.013950e-01 1.059975e-01 1.178731e-01	7.264969e-01 7.523288e-01 8.201569e-01	2.057725e+00 2.112856e+00 2.250117e+00	3.423125e+00 3.490420e+00 3.663165e+00	6.740242e+00 6.838761e+00 7.088913e+00	1.292435e+01 1.300907e+01 1.321615e+01	1.486407e+01 1.493487e+01 1.512371e+01	1.046632e+01 1.052581e+01 1.067446e+01	5.065025e+00 5.100717e+00 5.190486e+00	3.380299e-01 3.474956e-01 3.729795e-01	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.164538e-01 1.217454e-01 1.353971e-01	8.320603e-01 8.616180e-01 9.391235e-01	2.474434e+00 2.537593e+00 2.693804e+00	3.807025e+00 3.883298e+00 4.078680e+00	8.016362e+00 8.127979e+00 8.411601e+00	1.508302e+01 1.517731e+01 1.540998e+01	1.585659e+01 1.593634e+01 1.614890e+01	1.512029e+01 1.519223e+01 1.536978e+01	6.461949e+00 6.504731e+00 6.612171e+00	4.223412e-01 4.335682e-01 4.639371e-01	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.285291e-01 1.343789e-01 1.494649e-01	8.867440e-01 9.185859e-01 1.001780e+00	2.756485e+00 2.824828e+00 2.993338e+00	4.829021e+00 4.911644e+00 5.119717e+00	9.306416e+00 9.424385e+00 9.726687e+00	1.685122e+01 1.695133e+01 1.719275e+01	1.913128e+01 1.921111e+01 1.943432e+01	1.781789e+01 1.789394e+01 1.808059e+01	8.636555e+00 8.683895e+00 8.803215e+00	5.097653e-01 5.218496e-01 5.552170e-01	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
