#?RADIANCE
/Users/marenhaid/anaconda3/envs/daylight_class/lib/python3.11/site-packages/pyradiance/bin/dctimestep /Users/marenhaid/Trainings/2019_RadianceWorkshop_David/3PM_notebook/files/matrices/seminarraum.vmx /Users/marenhaid/Trainings/2019_RadianceWorkshop_David/3PM_notebook/files/BSDF/AR92S_20.xml /Users/marenhaid/Trainings/2019_RadianceWorkshop_David/3PM_notebook/files/matrices/seminarraum.dmx /Users/marenhaid/Trainings/2019_RadianceWorkshop_David/3PM_notebook/files/weather/IBK_sky_day01.smx
CAPDATE= 2024:06:15 19:20:50
GMT= 2024:06:15 17:20:50
NROWS=240
NCOLS=24
NCOMP=3
FORMAT=ascii

0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	2.355719e-01 2.591540e-01 3.035091e-01	2.001813e-01 2.228061e-01 2.641258e-01	1.289963e-01 1.468192e-01 1.776228e-01	6.983712e-01 7.635549e-01 8.894407e-01	2.129094e-01 2.406667e-01 2.895712e-01	2.482093e-01 2.796989e-01 3.357780e-01	2.101184e-01 2.360379e-01 2.824882e-01	2.025012e-02 2.326475e-02 2.833222e-02	9.574738e-03 1.056059e-02 1.242681e-02	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	4.169272e-01 4.661701e-01 5.539613e-01	3.439690e-01 3.876818e-01 4.647524e-01	2.171727e-01 2.490106e-01 3.031135e-01	1.227439e+00 1.366269e+00 1.618225e+00	3.588398e-01 4.094784e-01 4.968271e-01	4.189657e-01 4.772037e-01 5.781568e-01	3.562227e-01 4.047172e-01 4.893076e-01	3.344628e-02 3.861971e-02 4.721964e-02	1.650553e-02 1.848006e-02 2.204601e-02	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	4.077632e-01 4.554370e-01 5.407010e-01	3.508527e-01 3.950620e-01 4.731506e-01	2.320068e-01 2.656609e-01 3.229488e-01	1.208179e+00 1.341611e+00 1.585658e+00	3.703090e-01 4.223607e-01 5.121760e-01	4.249236e-01 4.837536e-01 5.857999e-01	3.574216e-01 4.058677e-01 4.904324e-01	3.796193e-02 4.367319e-02 5.321660e-02	1.650391e-02 1.845838e-02 2.199555e-02	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	3.957677e-01 4.422125e-01 5.253140e-01	3.524257e-01 3.966881e-01 4.749765e-01	2.410354e-01 2.755776e-01 3.345484e-01	1.186360e+00 1.316836e+00 1.556160e+00	3.798322e-01 4.328647e-01 5.245599e-01	4.330698e-01 4.927275e-01 5.963594e-01	3.624439e-01 4.114390e-01 4.969970e-01	4.065662e-02 4.662586e-02 5.665603e-02	1.637883e-02 1.831666e-02 2.182443e-02	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	3.781058e-01 4.229063e-01 5.029194e-01	3.488783e-01 3.929060e-01 4.706933e-01	2.461986e-01 2.814783e-01 3.417245e-01	1.150912e+00 1.277582e+00 1.510063e+00	3.834082e-01 4.372962e-01 5.303969e-01	4.351279e-01 4.956454e-01 6.005521e-01	3.625835e-01 4.122097e-01 4.985875e-01	4.298501e-02 4.918416e-02 5.964657e-02	1.601554e-02 1.792219e-02 2.136609e-02	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	3.635460e-01 4.073866e-01 4.854205e-01	3.494273e-01 3.937468e-01 4.719552e-01	2.547026e-01 2.908608e-01 3.527338e-01	1.128424e+00 1.253835e+00 1.483725e+00	3.904771e-01 4.452393e-01 5.399245e-01	4.399489e-01 5.011881e-01 6.072839e-01	3.646226e-01 4.147404e-01 5.018694e-01	4.663682e-02 5.318881e-02 6.431077e-02	1.580712e-02 1.771121e-02 2.113904e-02	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	3.381479e-01 3.797420e-01 4.534087e-01	3.395297e-01 3.830248e-01 4.595876e-01	2.576520e-01 2.941195e-01 3.565975e-01	1.057453e+00 1.176511e+00 1.394097e+00	3.902587e-01 4.451795e-01 5.401390e-01	4.358757e-01 4.969438e-01 6.025571e-01	3.581240e-01 4.077011e-01 4.936978e-01	4.882269e-02 5.559037e-02 6.712565e-02	1.510222e-02 1.694912e-02 2.025794e-02	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	3.158832e-01 3.560003e-01 4.264799e-01	3.308189e-01 3.737481e-01 4.490659e-01	2.608570e-01 2.973812e-01 3.601032e-01	9.932194e-01 1.109178e+00 1.319157e+00	3.907437e-01 4.454939e-01 5.402605e-01	4.324822e-01 4.931211e-01 5.978943e-01	3.521811e-01 4.011822e-01 4.860242e-01	5.109043e-02 5.803592e-02 6.992888e-02	1.446112e-02 1.627401e-02 1.949844e-02	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	2.856792e-01 3.239646e-01 3.903425e-01	3.136849e-01 3.555430e-01 4.285047e-01	2.582946e-01 2.944948e-01 3.566599e-01	8.911768e-01 1.001741e+00 1.198808e+00	3.824162e-01 4.364204e-01 5.297139e-01	4.198984e-01 4.795970e-01 5.823847e-01	3.401825e-01 3.885845e-01 4.719274e-01	5.161357e-02 5.856224e-02 7.049070e-02	1.342505e-02 1.518059e-02 1.826750e-02	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	2.519077e-01 2.873022e-01 3.479743e-01	2.893986e-01 3.289356e-01 3.975131e-01	2.490090e-01 2.839002e-01 3.438609e-01	7.647079e-01 8.661168e-01 1.043864e+00	3.678110e-01 4.200931e-01 5.103650e-01	4.019560e-01 4.598595e-01 5.593089e-01	3.230447e-01 3.698995e-01 4.502189e-01	5.013589e-02 5.684730e-02 6.839499e-02	1.214977e-02 1.379549e-02 1.666353e-02	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00
